Date,Open,High,Low,Close,Volume,Adj Close
1/01/2000,0.99479,1.13636,0.91062,0.99479,17386565,0.334148
1/02/2000,0.99479,1.01009,0.87235,0.92209,24075596,0.309728
1/03/2000,0.92592,1.13636,0.88383,0.92975,22855822,0.312301
1/04/2000,0.95653,1.13253,0.57024,0.86853,24980694,0.306262
1/05/2000,0.86853,1.03305,0.6,1.01392,49067003,0.357529
1/06/2000,0.95653,1.13636,0.64958,0.96418,41422696,0.33999
1/07/2000,1.06366,1.13253,0.96035,1.09427,25310006,0.385862
1/08/2000,1.09044,1.17462,0.91444,1.13253,52082595,0.399353
1/09/2000,1.13636,1.14401,0.97183,1.02922,32352661,0.362924
1/10/2000,1.06366,1.15549,0.719,1.09044,23410430,0.384512
1/11/2000,1.09044,1.1861,0.89914,1.1287,15719078,0.398003
1/12/2000,1.10957,1.22436,1.0254,1.2014,21612788,0.444468
1/01/2001,0.77851,1.35827,0.77851,1.31236,17033991,0.485519
1/02/2001,1.30853,1.3774,1.20523,1.34679,24791729,0.498257
1/03/2001,1.34297,1.40418,1.2894,1.35827,35000517,0.502504
1/04/2001,1.19375,1.38505,0.85289,1.33531,35406675,0.512406
1/05/2001,1.33531,1.42714,1.29323,1.36975,19662504,0.525622
1/06/2001,1.35827,1.47305,0.87024,1.45392,17736267,0.55792
1/07/2001,1.43479,1.47688,1.30088,1.32766,30574616,0.50947
1/08/2001,1.32001,1.51132,1.30853,1.49218,29193320,0.572602
1/09/2001,1.2167,1.48453,0.7438,0.83057,32508953,0.318719
1/10/2001,1.30088,1.35444,0.79834,1.28557,21151482,0.493318
1/11/2001,1.2894,1.47305,0.86776,1.47305,29534657,0.593355
1/12/2001,1.23966,1.51132,0.89008,1.38505,114584380,0.557908
1/01/2002,0.89751,1.67201,0.89751,0.96694,26329318,0.389491
1/02/2002,1.48836,1.69114,0.96694,1.55723,29994654,0.627264
1/03/2002,1.5534,1.70262,1.08594,1.08594,30103644,0.437425
1/04/2002,1.08594,1.81358,1.08594,1.64523,24594400,0.687495
1/05/2002,1.65288,2.05845,1.64523,1.71027,38426448,0.714673
1/06/2002,1.49218,1.76767,1.10826,1.70262,25048647,0.711477
1/07/2002,1.69497,1.70262,1.56488,1.60697,20437703,0.671507
1/08/2002,1.60697,1.95132,1.02892,1.56105,37071285,0.652319
1/09/2002,1.43097,1.72558,1.40801,1.68349,31955391,0.703483
1/10/2002,1.68349,2.00488,1.33883,1.4931,35601779,0.623924
1/11/2002,1.4931,1.52892,1.06611,1.42148,33899706,0.622299
1/12/2002,1.27933,1.53993,1.14875,1.52892,206783228,0.669334
1/01/2003,1.37602,1.84296,1.37602,1.48484,36114020,0.650037
1/02/2003,1.52892,1.77685,1.33635,1.50412,43406737,0.658477
1/03/2003,1.51514,1.7796,1.41046,1.44903,33639796,0.634359
1/04/2003,1.4325,1.85398,1.23718,1.42699,54769074,0.668541
1/05/2003,1.42699,1.8347,1.3774,1.50963,43496036,0.707258
1/06/2003,1.53167,1.68869,1.35867,1.68869,23844902,0.791147
1/07/2003,1.68318,1.68318,1.39393,1.65288,34616274,0.77437
1/08/2003,1.65288,1.80991,1.61156,1.73553,31556160,0.813091
1/09/2003,1.73553,1.87602,1.50137,1.82368,24622819,0.854389
1/10/2003,1.82368,1.92836,1.37465,1.82092,39680520,0.853096
1/11/2003,1.46556,1.91459,1.4628,1.82919,28723654,0.921497
1/12/2003,1.81817,1.94214,1.55922,1.93112,24823195,0.972847
1/01/2004,1.73801,2.01101,1.73801,1.82919,24553483,0.921497
1/02/2004,1.93112,1.93938,1.63883,1.83745,23750520,0.925658
1/03/2004,1.82643,1.88153,1.74104,1.82643,36817153,0.920107
1/04/2004,1.82643,2.10467,1.63635,1.87051,32398689,1.001011
1/05/2004,1.93663,1.95866,1.76858,1.85123,19196293,0.990694
1/06/2004,1.85123,2.21762,1.6785,1.85674,30946316,0.993642
1/07/2004,1.85674,1.96142,1.81817,1.9504,23835100,1.043765
1/08/2004,1.92836,2.05233,1.85674,2.03029,30502368,1.086518
1/09/2004,2.03029,2.19558,1.81817,1.96693,120995598,1.052611
1/10/2004,1.96693,2.03855,1.76776,1.97795,30870085,1.058509
1/11/2004,1.97795,2.15701,1.82643,2.14875,35132100,1.256549
1/12/2004,2.14875,2.23139,1.79613,2.19833,33125421,1.285542
1/01/2005,2.17629,2.25894,0.573,2.17629,40823612,1.272654
1/02/2005,2.17629,2.39668,0.51239,2.36913,55287081,1.385423
1/03/2005,2.36913,2.39668,0.53994,2.23139,45335734,1.304875
1/04/2005,2.23139,2.39117,0.61708,2.19282,54671611,1.371204
1/05/2005,8.79333,8.88148,2.02753,2.25894,42746798,1.41255
1/06/2005,2.25894,9.35531,2.03855,2.63359,32327087,1.646825
1/07/2005,2.63359,9.48754,2.33607,2.5785,43329690,1.612376
1/08/2005,2.44626,2.5785,2.28098,2.292,38180501,1.433223
1/09/2005,2.292,9.31123,2.14875,2.51238,35606000,1.57103
1/10/2005,8.92556,9.22308,1.88429,2.15977,36506605,1.350537
1/11/2005,2.19282,2.20384,2.0055,2.0055,36772234,1.278901
1/12/2005,2.0055,2.44626,1.90412,2.1818,46991297,1.391327
1/01/2006,1.96362,2.32505,1.96362,2.17078,39116234,1.384299
1/02/2006,2.17078,2.25894,1.95371,2.06059,19376162,1.314031
1/03/2006,2.06059,2.33607,2.02753,2.24792,23379881,1.433491
1/04/2006,2.1818,2.31403,1.96362,2.24792,23891960,1.458821
1/05/2006,2.2369,2.44626,2.14875,2.292,31086175,1.487427
1/06/2006,2.292,2.44626,2.04957,2.39117,29466547,1.551785
1/07/2006,2.17078,2.47932,2.10467,2.31403,28978053,1.501724
1/08/2006,2.31403,2.36913,2.10467,2.12671,70421396,1.38016
1/09/2006,2.15977,2.30302,2.06059,2.2369,39483680,1.451669
1/10/2006,2.2369,2.44626,2.00329,2.24792,38063150,1.458821
1/11/2006,2.25894,2.39117,2.2369,2.38015,68967582,1.575217
1/12/2006,2.39117,2.4683,2.16197,2.41321,31789647,1.597096
1/01/2007,2.17189,2.96417,2.17189,2.5234,25693783,1.670021
1/02/2007,2.49034,3.48207,2.26114,2.4683,30338138,1.633556
1/03/2007,2.49034,3.49309,2.44626,2.65563,37476437,1.757533
1/04/2007,2.43525,3.68042,2.32065,2.73276,33577538,1.834483
1/05/2007,2.74378,3.11844,2.68869,2.95315,57756135,1.98243
1/06/2007,2.95315,3.69144,2.50136,3.6143,48082468,2.426255
1/07/2007,3.6143,3.85672,3.44901,3.65838,86314742,2.455846
1/08/2007,3.63634,3.64736,2.90907,3.33882,67800985,2.241328
1/09/2007,2.41321,3.74653,2.41321,3.44901,42069091,2.315297
1/10/2007,3.47105,3.63634,3.05453,3.16251,59781606,2.122972
1/11/2007,3.17353,3.60328,2.64461,3.12946,97737825,2.128514
1/12/2007,2.42423,3.46003,2.41321,3.20659,40299229,2.180974
1/01/2008,3.20659,3.25067,2.64461,3.03028,31921871,2.061057
1/02/2008,3.05232,3.19557,2.67767,2.73276,52044158,1.858697
1/03/2008,2.7548,2.86499,2.19282,2.51238,44751567,1.708804
1/04/2008,2.5234,2.61155,2.292,2.34709,65327825,1.633773
1/05/2008,2.36913,2.53442,2.31403,2.39117,39251822,1.664457
1/06/2008,2.39117,2.40219,2.09365,2.14875,43294116,1.495712
1/07/2008,2.14875,2.25894,1.93938,2.24792,36807554,1.564743
1/08/2008,2.22588,2.34709,2.11569,2.33607,32335055,1.626103
1/09/2008,2.31403,2.33607,2.11569,2.14875,43867790,1.495712
1/10/2008,2.20384,2.28098,1.84021,2.01652,44384748,1.403669
1/11/2008,1.99448,2.2369,1.75205,1.92836,42779278,1.359576
1/12/2008,1.91734,1.91734,1.719,1.78511,21556548,1.258578
1/01/2009,1.73002,2.11569,1.719,2.0055,44221259,1.413962
1/02/2009,1.78511,2.13773,1.78511,1.9504,21703043,1.375115
1/03/2009,1.93938,1.97244,1.85123,1.88429,44981778,1.328504
1/04/2009,1.90632,1.90632,1.79613,1.82919,47804327,1.316001
1/05/2009,1.82368,1.92836,1.73002,1.76307,55944002,1.268431
1/06/2009,1.76307,1.81817,1.69696,1.77409,41941486,1.276359
1/07/2009,1.78952,1.98346,1.65288,1.87327,42512492,1.347714
1/08/2009,1.87327,1.98346,1.85123,1.90632,24945627,1.371492
1/09/2009,1.91183,2.12671,1.90632,2.04957,37320409,1.474552
1/10/2009,2.04957,2.26996,1.82919,2.22588,28072265,1.601397
1/11/2009,2.20384,2.20384,2.01652,2.04957,117967260,1.504785
1/12/2009,2.06941,2.22588,2.01652,2.22588,40629191,1.634231
1/01/2010,2.22588,2.292,2.03855,2.11569,31911994,1.55333
1/02/2010,2.15556,2.2,2,2.06667,45504618,1.51734
1/03/2010,2.08889,2.21111,2.07778,2.15556,38637920,1.582603
1/04/2010,2.12444,2.3,2.14444,2.23333,30964380,1.66858
1/05/2010,2.22222,2.23333,2.03333,2.08889,27865563,1.560665
1/06/2010,2.08889,2.16667,2.02222,2.07778,29666639,1.552365
1/07/2010,2.07556,2.22222,2.06667,2.2,19029462,1.643679
1/08/2010,2.2,2.24444,2.14444,2.21111,21136042,1.651979
1/09/2010,2.21111,2.32222,2.21111,2.27778,29419484,1.70179
1/10/2010,2.28889,2.35556,2.26667,2.33333,25098609,1.743293
1/11/2010,2.33333,2.41111,2.27778,2.31111,27741184,1.760592
1/12/2010,2.28889,2.47778,2.27778,2.42222,20245155,1.845235
1/01/2011,2.42222,2.54444,2.42222,2.48889,11901312,1.896024
1/02/2011,2.47778,2.54444,2.45556,2.46667,23888410,1.879097
1/03/2011,2.47778,2.54444,2.34444,2.46111,29950369,1.874861
1/04/2011,2.46111,2.5,2.38889,2.46667,17479869,1.910796
1/05/2011,2.45556,2.6,2.45556,2.55556,16184492,1.979655
1/06/2011,2.56111,2.58333,2.45,2.47222,28604890,1.915096
1/07/2011,2.48889,2.6,2.48889,2.51111,19730095,1.945222
1/08/2011,2.51111,2.55556,2.31111,2.55556,21616523,1.979655
1/09/2011,2.55556,2.58889,2.47778,2.55556,19767516,1.979655
1/10/2011,2.53333,2.62222,2.51667,2.61111,16098596,2.022686
1/11/2011,2.59444,2.63333,2.53333,2.6,23162201,2.051567
1/12/2011,2.61111,2.8,2.27222,2.8,18289702,2.209379
1/01/2012,2.76667,2.87778,2.7,2.72778,14872656,2.152393
1/02/2012,2.72778,2.77778,2.67222,2.67222,12913553,2.108553
1/03/2012,2.66667,2.75556,2.66667,2.73333,26178282,2.156773
1/04/2012,2.72778,2.84444,2.68889,2.81111,17500776,2.254969
1/05/2012,2.8,2.91111,2.78333,2.86111,19905556,2.295078
1/06/2012,2.83333,2.86111,2.64444,2.71111,31948008,2.174753
1/07/2012,2.72222,2.81667,2.67778,2.76667,20821332,2.219321
1/08/2012,2.75556,2.92222,2.75556,2.88889,20344489,2.317361
1/09/2012,2.87778,2.97778,2.84444,2.91111,16195617,2.335186
1/10/2012,2.92222,3.02222,2.85556,2.98333,19452900,2.393118
1/11/2012,2.96111,3,2.91667,2.97778,20235404,2.438622
1/12/2012,2.96667,3.03333,2.88889,2.96667,15172015,2.429523
1/01/2013,2.96667,3.16111,2.96667,3.15,17684658,2.579659
1/02/2013,3.15,3.27778,2.97778,3.14444,153640928,2.575105
1/03/2013,3.13333,3.27222,3.00556,3.27222,56867896,2.67975
1/04/2013,3.27222,3.44444,3.17778,3.44444,37937249,2.872401
1/05/2013,3.42222,3.54444,3.25556,3.34444,39058617,2.789009
1/06/2013,3.34444,3.4,3.11,3.3,28275883,2.751949
1/07/2013,3.3,3.52222,3.22222,3.5,32734362,2.918734
1/08/2013,3.51111,3.66667,3.42222,3.42222,101611888,2.853871
1/09/2013,3.44444,3.77778,3.41111,3.68333,54236784,3.071617
1/10/2013,3.62222,3.88889,3.58889,3.81111,30720060,3.178176
1/11/2013,3.81667,4,3.66667,3.91111,24668172,3.317867
1/12/2013,3.93333,4.02222,3.86667,3.92222,22921779,3.327292
1/01/2014,3.92222,4.12222,3.91111,4.05556,18838234,3.440407
1/02/2014,4.06667,4.16667,3.94444,4.15556,27977346,3.525238
1/03/2014,4.15556,4.44444,4.13333,4.23333,32153340,3.591212
1/04/2014,4.24444,4.31111,3.84,3.97,21064221,3.367825
1/05/2014,3.965,4.18,3.86,3.86,38531448,3.274509
1/06/2014,3.86,3.93,3.75,3.9,26117610,3.308442
1/07/2014,3.9,3.945,3.76,3.82,24238520,3.240577
1/08/2014,3.79,3.83,3.66,3.67,20873852,3.113329
1/09/2014,3.685,3.895,3.685,3.85,40243975,3.266026
1/10/2014,3.795,3.895,3.71,3.87,29830992,3.282993
1/11/2014,3.88,4.11,3.84,3.87,24515284,3.343789
1/12/2014,3.9,4.44,3.87,4.23,24459456,3.654839
1/01/2015,4.23,4.54,4.18,4.45,15627602,3.844925
1/02/2015,4.41,4.55,4.22,4.35,23431714,3.758523
1/03/2015,4.35,4.6,4.345,4.5,31412504,3.888126
1/04/2015,4.475,4.69,4.46,4.61,18454610,4.048851
1/05/2015,4.62,4.94,4.54,4.85,21433511,4.259637
1/06/2015,4.85,5.13,4.76,4.935,28091818,4.33429
1/07/2015,4.94,5.42,4.94,5.41,27908537,4.751471
1/08/2015,5.405,5.64,4.75,4.95,29526640,4.347465
1/09/2015,4.97,5.105,4.76,4.88,23457897,4.285985
1/10/2015,4.9,5.44,4.75,5.26,21542315,4.688039
1/11/2015,5.28,5.57,5.05,5.28,21144946,4.705864
1/12/2015,5.26,5.77,5.14,5.75,19506082,5.124757
1/01/2016,5.7,5.78,5.41,5.55,19594596,4.946505
1/02/2016,5.58,6.34,5.5,6.1,27032552,5.436699
1/03/2016,6.13,6.895,6.11,6.43,34231197,5.730815
1/04/2016,6.4,6.57,6.065,6.15,25531957,5.552775
1/05/2016,6.13,6.7,6.11,6.24,56194015,5.634035
1/06/2016,6.26,6.54,6.1,6.5,37962562,5.868787
1/07/2016,6.49,7.44,6.49,7.38,34997392,6.66333
1/08/2016,7.31,7.55,6.985,7.5,28521666,6.771677
1/09/2016,7.5,7.75,6.715,7.35,26215316,6.636243
1/10/2016,7.25,7.36,6.5,6.59,25066114,6.026439
1/11/2016,6.59,6.79,6,6.155,33405790,5.628639
1/12/2016,6.17,6.68,6.07,6.12,31117805,5.596631
1/01/2017,6.52,6.91,6.25,6.84,22005924,6.255059
1/02/2017,6.84,7.34,6.67,7.34,17651691,6.7123
1/03/2017,7.25,7.43,6.735,6.76,24716833,6.181901
1/04/2017,6.76,6.95,6.56,6.9,21058586,6.400588
1/05/2017,6.85,7.07,6.75,6.99,19115005,6.484074
1/06/2017,6.99,7.36,6.9,7.13,24904448,6.613941
1/07/2017,7.1,7.13,6.78,6.951,18318865,6.447897
1/08/2017,6.97,7.06,6.67,6.789,22911678,6.297622
1/09/2017,6.79,6.79,6.3,6.44,38448802,5.973882
1/10/2017,6.44,6.46,6.17,6.23,26329410,5.779082
1/11/2017,6.25,6.52,6.02,6.38,32515304,6.016395
1/12/2017,6.44,6.76,6.43,6.48,22830258,6.110695
1/01/2018,6.48,6.73,6.26,6.695,20067225,6.313442
1/02/2018,6.685,6.685,6.205,6.45,16629126,6.082405
1/03/2018,6.45,6.45,6.12,6.12,33365472,5.771212
1/04/2018,6.12,6.425,6.105,6.38,21395010,6.122464
1/05/2018,6.355,6.77,6.32,6.6,29247997,6.333584
1/06/2018,6.59,6.99,6.52,6.78,20148266,6.506319
1/07/2018,6.77,6.94,6.67,6.675,21985706,6.405557
1/08/2018,6.71,7.195,6.64,7.145,14156376,6.856585
1/09/2018,7.1,7.49,6.81,7.3,32459134,7.005328
1/10/2018,7.305,7.35,6.75,6.99,27035210,6.707841
1/11/2018,7,7.27,6.91,7.2,20030663,7.014778
1/12/2018,7.14,7.48,6.88,7.18,24676072,6.995292
1/01/2019,7.18,7.72,7.065,7.35,16437916,7.160919
1/02/2019,7.35,7.77,7.26,7.77,21544274,7.570114
1/03/2019,7.745,8.235,7.48,8.14,28699830,7.930596
1/04/2019,8.14,8.4,7.91,7.97,20190124,7.873847
1/05/2019,7.99,8.78,7.95,8.765,33586319,8.659256
1/06/2019,8.765,9.85,8.51,9.85,21476358,9.731167
1/07/2019,9.75,9.77,9.3,9.305,26429634,9.192741
1/08/2019,9.3,9.9,9.12,9.62,22417179,9.503941
1/09/2019,9.58,9.77,8.92,9.15,20534524,9.039611
1/10/2019,9.155,9.48,8.79,9.3,20288121,9.187802
1/11/2019,9.23,9.47,8.91,9.18,15571799,9.18
22/11/2019,9.135,9.2,9.05,9.18,542277,9.18
